size,clauses,kappa,time_iteration,memory (MB),formula
11,19,1,0.05142402648925781,0.18199443817138672,[(x_0 v x_1 v -x_5) ^ (x_0 v -x_10 v x_4) ^ (x_6 v -x_7 v x_4) ^ (x_1 v x_7 v x_4) ^ (x_3 v -x_10 v -x_2) ^ (-x_1 v -x_2 v -x_6) ^ (x_0 v -x_1 v x_9) ^ (x_3 v -x_10 v -x_5) ^ (-x_1 v -x_10 v x_5) ^ (-x_7 v -x_2 v -x_0) ^ (x_6 v -x_5 v -x_3) ^ (x_6 v -x_3 v x_8) ^ (x_0 v x_1 v -x_4) ^ (x_5 v x_7 v x_2) ^ (x_4 v x_5 v -x_0) ^ (x_0 v -x_9 v x_4) ^ (x_0 v x_7 v x_8) ^ (-x_7 v x_5 v -x_3) ^ (x_9 v -x_2 v -x_6)]
11,29,46,inf,3.927370071411133,[(x_4 v x_7) ^ (-x_9 v x_4 v -x_5) ^ (x_3 v x_9 v x_5) ^ (x_3 v -x_1 v -x_0) ^ (x_3 v x_10 v x_0) ^ (-x_10 v x_4) ^ (-x_10 v -x_5) ^ (-x_1 v -x_10 v -x_5) ^ (x_3 v x_6 v x_8) ^ (-x_1 v x_9 v -x_3) ^ (x_0 v -x_9 v x_10) ^ (x_9 v -x_5 v x_4) ^ (x_8 v x_4 v -x_3) ^ (x_6 v -x_3) ^ (-x_1 v x_9 v -x_5) ^ (-x_1 v x_4 v -x_0) ^ (x_6 v x_10 v x_5) ^ (-x_6 v -x_3) ^ (-x_5 v -x_3) ^ (x_1 v x_9 v x_5) ^ (-x_1 v -x_4 v -x_5) ^ (-x_7 v -x_10 v x_5) ^ (-x_2 v -x_5 v -x_8) ^ (-x_7 v -x_2 v x_5) ^ (x_1 v -x_2 v x_4) ^ (x_0 v x_8 v -x_3) ^ (x_3 v -x_10) ^ (x_1 v -x_4 v -x_5) ^ (x_0 v -x_5 v -x_6)]
12,21,1,0.10959482192993164,0.18810272216796875,[(x_9 v x_4 v -x_3) ^ (x_3 v x_9 v x_8) ^ (-x_10 v x_4 v -x_0) ^ (-x_1 v -x_10 v x_5) ^ (x_0 v x_6 v x_4) ^ (-x_2 v -x_3 v -x_0) ^ (x_4 v -x_11) ^ (x_4 v x_7 v -x_6) ^ (x_6 v x_1 v -x_8) ^ (x_0 v x_10 v x_8) ^ (x_3 v -x_4 v x_5) ^ (x_3 v x_9 v -x_0) ^ (x_0 v -x_9 v -x_3) ^ (-x_7 v x_4 v x_5) ^ (x_3 v -x_5 v x_2) ^ (x_11 v -x_1 v -x_3) ^ (x_0 v x_7) ^ (x_1 v x_9 v -x_8) ^ (x_0 v -x_4 v -x_8) ^ (-x_1 v -x_7 v x_8) ^ (-x_4 v x_7 v -x_8)]
12,33,64,inf,6.6261091232299805,[(-x_4 v -x_8 v -x_6) ^ (x_7 v x_5 v -x_3) ^ (x_7 v -x_3 v x_8) ^ (x_9 v x_7) ^ (-x_4 v x_10 v x_8) ^ (-x_10 v x_5 v -x_6) ^ (-x_9 v -x_7 v -x_5) ^ (-x_4 v -x_5 v -x_6) ^ (x_10 v -x_8 v -x_6) ^ (x_3 v x_8) ^ (x_0 v x_6 v -x_2) ^ (-x_9 v x_5 v -x_11) ^ (x_11 v -x_10 v x_4) ^ (x_1 v -x_2 v -x_6) ^ (-x_2 v x_10 v -x_6) ^ (-x_0 v x_6 v -x_3) ^ (x_1 v -x_5 v x_4) ^ (x_5 v -x_8 v -x_3) ^ (x_10 v x_9 v -x_2) ^ (x_1 v -x_8 v -x_11) ^ (x_3 v x_5 v -x_8) ^ (x_3 v x_1 v -x_6) ^ (-x_1 v -x_7 v x_11) ^ (-x_10 v x_5 v -x_3) ^ (x_0 v x_5 v x_8) ^ (-x_1 v -x_2 v x_0) ^ (x_11 v x_10) ^ (x_6 v x_5 v x_8) ^ (x_3 v x_9 v x_10) ^ (-x_1 v -x_10 v -x_2) ^ (x_1 v x_9 v -x_11) ^ (x_1 v -x_4 v x_2) ^ (x_3 v x_10 v -x_0)]
13,37,1,0.15537333488464355,0.23617935180664062,[(x_3 v x_12 v -x_0) ^ (-x_2 v -x_5 v -x_3) ^ (x_5 v -x_4 v x_2) ^ (x_9 v -x_4 v -x_0) ^ (x_6 v -x_9 v x_5) ^ (x_9 v x_8) ^ (x_1 v x_9 v x_7) ^ (-x_12 v x_2 v -x_0) ^ (x_0 v -x_7 v x_2) ^ (x_11 v x_5 v -x_3) ^ (x_0 v -x_12 v -x_4) ^ (-x_1 v -x_6) ^ (x_3 v -x_9 v -x_5) ^ (x_11 v x_4 v -x_0) ^ (-x_7 v -x_5 v -x_11) ^ (x_3 v x_4 v -x_6) ^ (-x_0 v -x_2 v -x_6) ^ (-x_1 v x_3 v x_8) ^ (x_1 v x_10 v -x_6) ^ (-x_2 v x_5 v x_7) ^ (-x_5 v -x_8 v -x_11) ^ (x_0 v x_4 v x_2) ^ (x_6 v x_1 v -x_10) ^ (x_0 v -x_1) ^ (x_6 v x_7 v x_2) ^ (x_2 v x_5 v -x_8) ^ (x_6 v x_1 v x_10) ^ (x_11 v x_5 v x_8) ^ (-x_10 v x_5 v -x_3) ^ (x_6 v x_9 v x_5) ^ (x_3 v x_5 v -x_11) ^ (-x_1 v x_12 v -x_10) ^ (-x_7 v -x_3 v x_8) ^ (x_9 v -x_7 v -x_3) ^ (x_0 v -x_4 v x_7) ^ (x_6 v -x_9 v x_7) ^ (x_3 v x_10 v x_4)]
13,31,91,inf,9.128473281860352,[(x_9 v x_10 v x_5) ^ (x_5 v -x_6) ^ (-x_1 v -x_2 v -x_8) ^ (x_11 v x_4 v x_5) ^ (x_3 v -x_4 v x_8) ^ (x_0 v -x_7 v -x_8) ^ (x_0 v x_6 v -x_4) ^ (-x_5 v x_2 v -x_11) ^ (x_12 v -x_0) ^ (x_7 v -x_3 v -x_6) ^ (x_3 v -x_12 v -x_4) ^ (x_0 v x_9 v -x_2) ^ (x_1 v -x_7 v -x_2) ^ (x_11 v x_5 v -x_3) ^ (x_6 v -x_10 v x_7) ^ (-x_12 v x_9 v -x_8) ^ (x_9 v -x_4 v x_2) ^ (x_0 v -x_9 v x_12) ^ (x_3 v x_2 v -x_0) ^ (x_9 v x_4 v -x_11) ^ (x_12 v x_4 v x_2) ^ (x_3 v -x_7 v x_2) ^ (-x_9 v -x_2 v -x_0) ^ (-x_2 v x_7) ^ (x_3 v x_10 v x_2) ^ (x_9 v -x_8 v -x_3) ^ (-x_0 v -x_12 v -x_6) ^ (x_11 v x_1 v x_12) ^ (-x_1 v x_2 v x_8) ^ (x_4 v x_2 v -x_0) ^ (x_3 v -x_9 v -x_12)]
5,8,1,0.08045458793640137,1.038839340209961,[(x_3 v -x_1 v x_2) ^ (x_0 v x_4) ^ (x_0 v -x_2 v x_4) ^ (x_3 v -x_1 v -x_0) ^ (x_1 v -x_2 v x_4) ^ (x_1 v -x_2 v -x_0) ^ (x_4 v -x_3 v -x_0) ^ (x_3 v x_1 v x_4)]
5,9,6,0.05368757247924805,0.27005863189697266,[(x_1 v -x_4 v -x_0) ^ (x_1 v x_4 v x_2) ^ (x_0 v -x_2) ^ (x_0 v -x_1) ^ (x_3 v -x_4 v -x_0) ^ (-x_4 v x_2 v -x_3) ^ (x_0 v x_1) ^ (x_1 v -x_0) ^ (-x_1 v -x_2 v -x_0)]
6,16,1,0.04277443885803223,0.15483856201171875,[(x_3 v x_4 v x_2) ^ (-x_1 v -x_3) ^ (x_3 v -x_0) ^ (-x_5 v x_2) ^ (-x_4 v x_2 v -x_0) ^ (x_0 v x_1 v -x_5) ^ (x_1 v -x_5 v -x_3) ^ (x_1 v -x_4) ^ (-x_1 v -x_5 v -x_3) ^ (-x_1 v x_2) ^ (x_0 v x_1 v x_3) ^ (-x_1 v x_3 v x_0) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v x_4) ^ (x_3 v -x_5 v x_2) ^ (x_3 v x_4 v -x_0)]
6,7,8,0.05220746994018555,0.29079627990722656,[(x_1 v -x_4 v -x_0) ^ (x_0 v x_4 v -x_3) ^ (x_3 v -x_4 v x_2) ^ (x_5 v -x_0) ^ (-x_1 v -x_4) ^ (x_0 v x_1 v x_5) ^ (-x_5 v x_2 v -x_0)]
7,18,1,0.059590816497802734,0.16539573669433594,[(-x_2 v -x_0) ^ (x_3 v -x_1 v x_2) ^ (x_3 v -x_5 v -x_6) ^ (x_0 v x_4 v x_2) ^ (x_3 v -x_6) ^ (-x_1 v x_6 v x_3) ^ (x_3 v x_1 v -x_4) ^ (-x_1 v x_4 v x_5) ^ (-x_2 v -x_3 v -x_0) ^ (x_3 v x_6 v x_1) ^ (x_1 v -x_3 v -x_6) ^ (x_1 v -x_2 v x_5) ^ (-x_6 v -x_3 v -x_0) ^ (-x_1 v -x_4 v -x_3) ^ (x_4 v x_5 v -x_6) ^ (-x_1 v x_6 v -x_2) ^ (-x_2 v -x_3) ^ (x_6 v x_1 v -x_5)]
7,7,12,0.0774681568145752,0.4216899871826172,[(-x_4 v x_2 v -x_6) ^ (x_3 v -x_4 v -x_6) ^ (x_1 v -x_5 v -x_0) ^ (x_1 v -x_3 v -x_6) ^ (x_1 v -x_2 v -x_0) ^ (-x_1 v x_3 v x_0) ^ (x_3 v x_2 v x_0)]
8,12,1,0.0396733283996582,0.14175987243652344,[(x_0 v x_6 v x_1) ^ (x_3 v x_5) ^ (x_3 v -x_7 v -x_5) ^ (-x_1 v -x_4 v -x_5) ^ (x_0 v x_2 v -x_6) ^ (-x_5 v -x_2 v x_7) ^ (x_0 v x_5 v -x_6) ^ (x_0 v -x_7 v -x_3) ^ (x_3 v -x_1 v -x_7) ^ (-x_5) ^ (-x_1 v x_6 v x_5) ^ (-x_7 v -x_2 v -x_0)]
8,21,16,0.2656688690185547,1.2791862487792969,[(x_0 v x_6 v x_1) ^ (x_1 v x_2 v -x_6) ^ (x_6 v -x_7 v x_4) ^ (-x_1 v x_5 v -x_0) ^ (-x_1 v -x_5 v x_2) ^ (-x_4 v -x_7) ^ (x_1 v -x_2 v x_5) ^ (x_1 v -x_2) ^ (-x_5 v -x_0) ^ (x_0 v x_6 v -x_7) ^ (x_3 v x_6 v x_2) ^ (-x_4 v -x_2) ^ (x_6 v -x_5 v x_7) ^ (x_0 v -x_2 v -x_3) ^ (x_6 v x_1 v -x_3) ^ (x_1 v x_4 v x_2) ^ (-x_1 v -x_4 v -x_2) ^ (-x_7 v x_5 v -x_0) ^ (-x_4 v x_2 v -x_0) ^ (-x_2 v x_7 v -x_3) ^ (x_0 v x_2 v -x_3)]
9,20,1,0.04888486862182617,0.18497467041015625,[(x_3 v -x_4 v x_7) ^ (x_6 v x_4 v x_8) ^ (-x_5 v -x_3 v x_4) ^ (x_3 v -x_7 v -x_6) ^ (x_1 v -x_2 v -x_6) ^ (x_6 v -x_4 v -x_7) ^ (x_0 v x_4 v -x_8) ^ (x_0 v x_6 v x_2) ^ (x_3 v -x_8 v -x_6) ^ (-x_5 v x_8) ^ (x_3 v x_4 v x_8) ^ (x_1 v x_7 v -x_8) ^ (x_3 v x_7 v x_8) ^ (x_3 v x_5 v x_8) ^ (-x_4 v x_5 v -x_6) ^ (x_0 v -x_4 v x_7) ^ (x_5 v x_1 v x_2) ^ (x_0 v -x_4 v x_2) ^ (x_3 v -x_1 v -x_4) ^ (x_1 v -x_4 v -x_5)]
9,20,23,0.46147751808166504,1.5812807083129883,[(x_3 v -x_0) ^ (-x_7 v x_5 v x_8) ^ (-x_4 v -x_5) ^ (x_0 v -x_7 v -x_6) ^ (-x_4 v -x_0) ^ (x_6 v x_4 v -x_3) ^ (-x_7 v -x_5 v x_2) ^ (x_0 v x_6 v x_7) ^ (x_6 v x_1 v x_2) ^ (x_0 v x_6 v x_2) ^ (x_7 v x_4 v x_8) ^ (x_3 v x_2 v -x_0) ^ (-x_1 v x_7 v -x_8) ^ (x_8 v x_4 v -x_6) ^ (x_1 v x_4 v -x_0) ^ (x_3 v -x_5 v -x_2) ^ (x_1 v x_7 v -x_8) ^ (x_6 v x_5 v x_8) ^ (-x_5 v -x_3 v -x_6) ^ (-x_1 v x_6 v x_5)]
10,13,1,0.04853534698486328,0.14740467071533203,[(x_1 v -x_9 v -x_3) ^ (x_3 v -x_2 v -x_6) ^ (-x_9 v x_7 v -x_6) ^ (x_5 v x_9 v x_2) ^ (x_6 v x_2 v -x_3) ^ (-x_4 v x_7 v -x_3) ^ (x_3 v x_2 v -x_0) ^ (x_1 v x_9 v -x_5) ^ (x_9 v -x_5 v x_4) ^ (x_8 v -x_7 v -x_0) ^ (x_3 v -x_9 v x_7) ^ (-x_8 v -x_0) ^ (-x_9 v -x_7 v -x_8)]
10,14,32,11.351755380630493,1.4934406280517578,[(x_6 v x_9 v x_4) ^ (-x_0 v -x_9 v -x_3) ^ (x_1 v x_9 v -x_7) ^ (-x_7 v -x_5) ^ (x_3 v -x_5 v -x_8) ^ (-x_0 v x_2 v -x_3) ^ (-x_1 v x_4 v -x_3) ^ (x_3 v x_2 v x_8) ^ (x_1 v x_7 v -x_8) ^ (-x_9 v -x_7 v x_5) ^ (x_9 v x_5 v -x_8) ^ (x_8 v x_2 v -x_6) ^ (-x_5 v x_7 v -x_0) ^ (x_7 v x_5)]
11,11,1,0.037464141845703125,0.13461875915527344,[(x_7 v -x_8 v -x_0) ^ (-x_4 v -x_10) ^ (x_9 v x_5 v -x_0) ^ (-x_1 v -x_5 v x_4) ^ (-x_5 v -x_2) ^ (-x_9 v -x_8 v -x_3) ^ (x_1 v -x_2 v -x_6) ^ (-x_9 v -x_8 v -x_6) ^ (x_6 v x_9 v -x_5) ^ (x_10 v x_2) ^ (x_3 v -x_4 v -x_7)]
11,30,46,inf,4.473814964294434,[(-x_9 v -x_7 v x_2) ^ (x_0 v x_9 v x_5) ^ (-x_7 v -x_5 v -x_0) ^ (x_0 v x_1 v -x_10) ^ (-x_5 v x_2 v x_8) ^ (-x_9 v -x_4 v -x_7) ^ (x_0 v x_9 v -x_3) ^ (-x_4 v x_9 v x_10) ^ (x_10 v x_5 v -x_6) ^ (-x_4 v -x_10 v -x_7) ^ (-x_5 v -x_6) ^ (-x_1 v -x_6 v -x_3) ^ (x_6 v x_8 v -x_0) ^ (x_3 v -x_7 v -x_0) ^ (-x_9 v x_10 v -x_8) ^ (x_6 v x_1 v -x_3) ^ (x_1 v -x_6 v -x_0) ^ (x_2 v -x_0) ^ (-x_10 v x_2 v -x_6) ^ (-x_1 v x_7 v -x_8) ^ (x_3 v -x_5 v x_7) ^ (-x_4 v -x_5 v -x_3) ^ (x_0 v x_9 v x_7) ^ (-x_0 v -x_7 v -x_6) ^ (x_3 v x_2) ^ (x_1 v -x_7 v -x_3) ^ (-x_2 v -x_5 v x_8) ^ (x_9 v -x_8 v -x_0) ^ (x_0 v x_9 v x_10) ^ (x_0 v x_10 v x_3)]
12,33,1,0.1388413906097412,0.21604347229003906,[(x_5 v -x_6) ^ (x_8 v -x_4 v -x_6) ^ (x_0 v -x_4 v -x_11) ^ (x_10 v x_5 v -x_0) ^ (x_6 v -x_9 v -x_0) ^ (-x_9 v x_5) ^ (-x_9 v -x_5 v -x_0) ^ (x_6 v x_1 v -x_5) ^ (x_11 v x_6 v -x_2) ^ (-x_10 v -x_7 v -x_8) ^ (x_6 v -x_5 v x_7) ^ (-x_9 v -x_4 v x_5) ^ (x_11 v x_6 v x_9) ^ (x_1 v -x_7 v x_2) ^ (x_1 v x_7 v -x_11) ^ (x_0 v x_11 v -x_3) ^ (x_0 v x_9 v -x_11) ^ (x_11 v -x_1 v -x_6) ^ (x_0 v -x_7 v -x_11) ^ (x_7 v -x_8 v -x_11) ^ (-x_11 v x_7 v -x_3) ^ (x_0 v -x_1 v -x_11) ^ (x_3 v x_6 v x_4) ^ (-x_2 v -x_7 v -x_5) ^ (-x_4 v -x_10 v -x_0) ^ (x_9 v x_10 v -x_7) ^ (x_6 v x_1 v x_10) ^ (x_9 v -x_7 v -x_8) ^ (x_8 v x_7 v -x_0) ^ (x_0 v x_6 v x_5) ^ (-x_9 v x_2) ^ (x_3 v x_10 v -x_0) ^ (x_11 v -x_1 v x_4)]
12,19,64,69.60493874549866,3.9516191482543945,[(x_9 v x_10 v x_5) ^ (-x_9 v -x_11 v -x_3) ^ (x_3 v -x_7 v x_10) ^ (-x_7 v x_4 v x_8) ^ (x_3 v -x_9 v x_5) ^ (-x_4 v x_10 v x_5) ^ (-x_2 v x_5 v x_7) ^ (x_4 v x_5 v -x_3) ^ (x_1 v -x_11) ^ (x_6 v -x_7 v -x_11) ^ (-x_5 v -x_8 v -x_6) ^ (x_9 v -x_10) ^ (-x_4 v -x_10 v x_5) ^ (x_6 v -x_4 v -x_2) ^ (x_3 v x_2) ^ (-x_9 v -x_10 v -x_3) ^ (x_3 v -x_9 v x_7) ^ (x_11 v -x_5 v -x_8) ^ (-x_0 v x_7 v -x_11)]
13,27,1,0.07789921760559082,0.1974630355834961,[(x_1 v -x_5 v -x_11) ^ (x_6 v x_9 v x_8) ^ (x_3 v x_8 v -x_6) ^ (x_10 v x_7 v -x_8) ^ (x_11 v -x_7 v -x_5) ^ (-x_9 v x_7 v x_8) ^ (x_0 v -x_2 v x_7) ^ (-x_1 v -x_5 v -x_0) ^ (-x_10 v x_7 v -x_6) ^ (-x_1 v -x_8 v x_11) ^ (-x_7 v -x_2 v -x_0) ^ (x_9 v x_4 v x_8) ^ (x_0 v x_5 v -x_11) ^ (x_0 v -x_12 v x_7) ^ (-x_1 v x_9 v x_5) ^ (-x_1 v x_5 v x_8) ^ (x_0 v x_4 v -x_11) ^ (x_1 v x_10 v -x_8) ^ (x_11 v x_10 v -x_5) ^ (x_3 v x_9) ^ (-x_2 v x_7 v -x_3) ^ (-x_3 v -x_8 v -x_0) ^ (-x_1 v -x_10 v -x_2) ^ (-x_4 v x_10 v -x_7) ^ (x_11 v x_12) ^ (-x_10 v -x_3 v -x_6) ^ (x_9 v -x_2 v x_5)]
13,34,91,inf,9.664388656616211,[(x_10 v x_2 v x_4) ^ (-x_7 v -x_3 v -x_6) ^ (-x_9 v -x_12 v x_4) ^ (x_3 v x_10 v x_0) ^ (-x_10 v -x_5) ^ (-x_2 v -x_8 v x_4) ^ (-x_7 v -x_5 v -x_8) ^ (x_10 v -x_8 v -x_6) ^ (-x_1 v -x_2 v x_3) ^ (x_6 v -x_9 v x_10) ^ (x_3 v -x_7 v -x_11) ^ (x_6 v x_1 v -x_2) ^ (x_9 v -x_8 v -x_6) ^ (x_1 v x_9 v x_4) ^ (x_6 v x_1 v x_7) ^ (-x_12 v -x_2 v -x_0) ^ (x_6 v -x_10 v x_2) ^ (x_5 v -x_10 v x_2) ^ (-x_9 v -x_7 v -x_6) ^ (x_9 v x_4 v -x_11) ^ (-x_2 v -x_12 v x_10) ^ (-x_11 v -x_4 v -x_3) ^ (x_12 v -x_8 v -x_11) ^ (x_0 v x_6 v x_3) ^ (-x_10 v x_5 v -x_3) ^ (-x_1 v -x_12 v -x_7) ^ (-x_1 v x_6 v -x_5) ^ (x_12 v x_10 v -x_7) ^ (-x_12 v -x_4 v -x_3) ^ (x_7 v x_5 v -x_0) ^ (x_9 v -x_10 v -x_0) ^ (x_6 v -x_8 v -x_0) ^ (x_12 v x_2 v -x_6) ^ (-x_9 v -x_2 v x_8)]
5,13,1,0.07530736923217773,1.0524816513061523,[(x_1 v -x_4 v -x_0) ^ (x_0 v -x_2) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v -x_1 v x_4) ^ (x_0 v -x_3) ^ (-x_4 v -x_2) ^ (-x_1 v -x_2 v x_4) ^ (x_3 v x_1) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v -x_4 v x_0) ^ (-x_1 v -x_3 v x_0) ^ (x_0 v -x_4 v x_2) ^ (x_3 v x_1 v x_2)]
5,13,6,0.06448984146118164,0.406280517578125,[(-x_1 v x_3 v -x_0) ^ (-x_1 v -x_4 v x_3) ^ (x_1 v -x_4 v -x_2) ^ (-x_1 v x_2 v x_0) ^ (x_3 v x_4 v -x_2) ^ (x_0 v x_2 v -x_3) ^ (-x_1 v x_2 v -x_0) ^ (x_4 v x_2 v -x_0) ^ (x_4 v -x_3 v -x_0) ^ (x_0 v -x_4) ^ (x_3 v x_1 v -x_0) ^ (x_3 v x_4) ^ (x_1 v x_4)]
6,7,1,0.037660837173461914,0.12956905364990234,[(x_0 v -x_2) ^ (-x_1 v x_2 v x_0) ^ (x_3 v x_5 v x_2) ^ (x_2 v x_4 v x_5) ^ (-x_4 v -x_5 v x_2) ^ (x_0 v x_1 v x_3) ^ (x_0 v x_2)]
6,18,8,0.09376692771911621,0.5897960662841797,[(x_5 v -x_3 v -x_0) ^ (x_1 v x_2 v -x_0) ^ (-x_2 v x_5 v x_4) ^ (x_0 v -x_1 v x_2) ^ (x_3 v x_2 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (-x_1 v x_2 v x_0) ^ (x_0 v -x_3) ^ (x_1 v -x_4) ^ (x_1 v -x_2 v x_4) ^ (x_4 v x_2 v -x_0) ^ (x_1 v -x_0) ^ (-x_5 v -x_2 v -x_3) ^ (x_1 v x_5 v -x_3) ^ (-x_4 v -x_3) ^ (x_3 v -x_4 v x_5) ^ (x_3 v -x_1 v -x_4) ^ (x_0 v x_1 v -x_3)]
7,15,1,0.03754377365112305,0.15413475036621094,[(x_1 v -x_4 v -x_0) ^ (-x_1 v x_5) ^ (x_6 v x_5) ^ (x_3 v -x_5 v -x_0) ^ (-x_1 v x_6 v x_2) ^ (x_3 v -x_5 v x_4) ^ (x_6 v -x_2 v x_4) ^ (x_6 v x_1 v x_5) ^ (x_4 v -x_6) ^ (x_1 v -x_2 v -x_0) ^ (x_3 v x_1 v -x_6) ^ (-x_4 v x_5 v -x_3) ^ (x_0 v x_1) ^ (-x_4 v -x_5 v -x_3) ^ (-x_1 v -x_0 v -x_3)]
7,16,12,0.2128286361694336,0.7676677703857422,[(x_0 v x_6 v x_2) ^ (x_0 v x_4 v x_5) ^ (x_3 v -x_2) ^ (x_1 v x_2 v -x_0) ^ (-x_1 v x_5 v -x_3) ^ (x_6 v -x_5 v x_4) ^ (x_3 v -x_5 v x_0) ^ (-x_1 v -x_2 v -x_6) ^ (x_0 v x_4 v -x_2) ^ (x_5 v x_1 v x_2) ^ (x_0 v x_6 v -x_4) ^ (x_4 v x_5 v -x_6) ^ (x_3 v -x_1 v -x_5) ^ (x_3 v -x_5 v x_2) ^ (x_1 v -x_4 v -x_5) ^ (-x_1 v x_4 v -x_0)]
8,20,1,0.10468339920043945,0.4402942657470703,[(-x_1 v -x_2 v x_7) ^ (x_0 v x_7 v x_4) ^ (x_6 v -x_2 v x_4) ^ (x_6 v x_5 v -x_3) ^ (-x_1 v -x_2 v -x_6) ^ (x_1 v -x_3 v -x_0) ^ (-x_4 v -x_2 v x_7) ^ (-x_1 v -x_7 v -x_5) ^ (x_6 v x_1 v -x_0) ^ (-x_1 v x_7 v -x_6) ^ (x_7 v -x_0) ^ (x_0 v -x_1) ^ (x_1 v x_4 v -x_0) ^ (x_0 v -x_5 v x_7) ^ (x_4 v x_2 v -x_6) ^ (-x_7 v -x_2 v x_4) ^ (x_4 v -x_0) ^ (-x_1 v -x_4 v x_0) ^ (x_3 v -x_4 v -x_2) ^ (x_3 v x_7 v x_5)]
8,15,16,0.161515474319458,0.8078718185424805,[(x_6 v x_4) ^ (x_2 v -x_3) ^ (x_3 v -x_2 v -x_6) ^ (-x_6 v -x_2 v -x_0) ^ (-x_1 v x_6 v x_4) ^ (x_1 v -x_7 v x_5) ^ (x_6 v x_4 v x_7) ^ (x_6 v -x_5 v x_4) ^ (x_3 v -x_5 v x_7) ^ (x_3 v -x_7 v x_2) ^ (x_4 v x_2 v -x_0) ^ (x_5 v -x_3) ^ (-x_1 v -x_0) ^ (x_1 v x_5 v -x_3) ^ (-x_7 v -x_2 v -x_0)]
9,27,1,0.05210590362548828,0.19455623626708984,[(x_5 v -x_6) ^ (-x_1 v -x_2 v -x_8) ^ (-x_0 v -x_4 v -x_6) ^ (-x_5 v x_7 v x_8) ^ (-x_1 v x_5 v -x_0) ^ (x_1 v -x_6) ^ (x_0 v -x_6) ^ (x_3 v -x_8) ^ (-x_1 v -x_0 v x_8) ^ (x_3 v x_2 v x_8) ^ (x_3 v x_6 v x_8) ^ (x_6 v x_1 v x_4) ^ (-x_2 v x_7 v x_4) ^ (-x_5 v -x_2 v x_8) ^ (x_3 v -x_7 v -x_2) ^ (x_8 v -x_3 v -x_6) ^ (x_7 v -x_6) ^ (x_3 v x_6 v -x_0) ^ (-x_4 v -x_5 v -x_3) ^ (-x_1 v x_4) ^ (-x_1 v -x_2 v x_0) ^ (x_6 v x_7 v x_5) ^ (x_3 v -x_4) ^ (x_0 v x_2 v x_8) ^ (x_1 v -x_7 v -x_3) ^ (-x_2 v x_4 v -x_0) ^ (-x_1 v x_4 v -x_6)]
9,9,23,0.16750478744506836,0.686396598815918,[(x_2 v -x_3) ^ (-x_2 v -x_5 v -x_3) ^ (-x_1 v -x_5 v -x_8) ^ (-x_1 v x_7 v -x_0) ^ (x_1 v -x_7 v -x_0) ^ (-x_4 v -x_5 v -x_7) ^ (x_1 v -x_5 v -x_0) ^ (x_0 v x_1 v x_5) ^ (x_6 v x_1 v x_2)]
10,23,1,0.048126220703125,0.17348384857177734,[(x_5 v -x_7 v x_2) ^ (-x_9 v -x_2 v -x_3) ^ (x_0 v -x_5 v -x_8) ^ (x_0 v x_6 v -x_4) ^ (-x_6 v x_8) ^ (-x_9 v -x_8) ^ (-x_5 v -x_0) ^ (-x_1 v x_8 v x_0) ^ (-x_4 v -x_2) ^ (-x_9 v x_2 v -x_6) ^ (-x_0 v -x_9 v x_8) ^ (x_0 v -x_9 v -x_6) ^ (x_1 v -x_7 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (x_3 v x_6 v -x_7) ^ (x_3 v x_4 v x_8) ^ (-x_1 v -x_7 v -x_3) ^ (-x_1 v x_2 v -x_8) ^ (-x_4 v x_5 v -x_0) ^ (x_6 v x_7 v -x_0) ^ (-x_9 v x_2 v -x_3) ^ (x_9 v -x_6) ^ (x_6 v x_8)]
10,18,32,2.9258952140808105,1.8969364166259766,[(-x_9 v -x_2 v x_4) ^ (x_3 v -x_1 v x_8) ^ (-x_2 v -x_5 v -x_3) ^ (x_4 v -x_3 v -x_0) ^ (x_1 v -x_2 v -x_3) ^ (-x_2 v x_5 v -x_6) ^ (x_3 v x_0 v x_8) ^ (x_7 v x_8) ^ (-x_5 v -x_8 v x_4) ^ (-x_6 v x_7 v -x_0) ^ (-x_4 v -x_5 v -x_6) ^ (x_4 v -x_0) ^ (-x_1 v -x_4 v x_0) ^ (x_6 v -x_7 v x_9) ^ (x_8 v -x_5 v x_4) ^ (x_4 v x_5 v -x_6) ^ (x_1 v -x_9 v -x_5) ^ (x_3 v x_5 v x_0)]
11,14,1,0.04228949546813965,0.15221881866455078,[(-x_7 v -x_5 v -x_10) ^ (x_9 v -x_10 v -x_6) ^ (x_9 v -x_10 v -x_0) ^ (-x_1 v x_10 v x_5) ^ (x_10 v x_7 v -x_0) ^ (x_6 v -x_10 v x_7) ^ (-x_10 v -x_5 v -x_8) ^ (x_0 v x_10 v -x_3) ^ (x_3 v x_5 v -x_0) ^ (x_0 v -x_6) ^ (x_4 v x_2 v -x_0) ^ (-x_10 v -x_2 v x_7) ^ (-x_4 v -x_3 v x_8) ^ (x_1 v -x_2 v -x_8)]
